customer_id,age_x,tenure_x,plan_type_x,monthly_usage_x,engagement_score_x,complaints_x,payment_delay_x,usage_volatility_x,shock_flag_x,treatment_flag_x,discount_percent_x,CLV_x,retention_cost_x,churn_x,time_to_churn_x,age_y,tenure_y,plan_type_y,monthly_usage_y,engagement_score_y,complaints_y,payment_delay_y,usage_volatility_y,shock_flag_y,treatment_flag_y,discount_percent_y,CLV_y,retention_cost_y,churn_y,time_to_churn_y,tenure_years
1286,55,69,basic,28.147135576279428,0.5294326942870219,0,6.276124422179167,0.3993630823117294,0,0,0,3847.505136047647,94.6968378737763,1,4.913212037052201,55,69,basic,28.147135576279428,0.5294326942870219,0,6.276124422179167,0.3993630823117294,0,0,0,3847.505136047647,94.6968378737763,1,4.913212037052201,5.75
1287,50,5,plus,40.62841125833577,0.9576757382895174,2,11.054186890299524,0.0740413415283103,0,0,0,374.5866580926744,65.42546956650989,0,15.843877794728614,50,5,plus,40.62841125833577,0.9576757382895174,2,11.054186890299524,0.0740413415283103,0,0,0,374.5866580926744,65.42546956650989,0,15.843877794728614,0.4166666666666667
1288,40,20,basic,57.18503936137983,0.228576917409997,1,5.1904122269468544,0.9405090649104018,0,0,0,2309.971605006298,92.06303284976318,1,15.958605205149611,40,20,basic,57.18503936137983,0.228576917409997,1,5.1904122269468544,0.9405090649104018,0,0,0,2309.971605006298,92.06303284976318,1,15.958605205149611,1.6666666666666667
1289,32,18,basic,37.1965057294609,0.7286355610873855,2,0.059130108331776,0.2598429844307546,0,1,30,1319.0805052950668,91.08707323735536,0,19.992948748525333,32,18,basic,37.1965057294609,0.7286355610873855,2,0.059130108331776,0.2598429844307546,0,1,30,1319.0805052950668,91.08707323735536,0,19.992948748525333,1.5
1290,50,2,basic,53.95728628519012,0.816881738252603,0,6.089075286588616,0.5646115349848225,1,1,20,201.69029221396772,21.297840404217578,1,21.72959365339988,50,2,basic,53.95728628519012,0.816881738252603,0,6.089075286588616,0.5646115349848225,1,1,20,201.69029221396767,21.297840404217578,1,21.72959365339988,0.1666666666666666
1291,42,13,basic,53.61614118204943,0.8965750340318034,0,0.7201647518717829,0.3726202510786924,1,0,0,1383.6591465086035,104.29981922833804,0,24.190818022914826,42,13,basic,53.61614118204943,0.8965750340318034,0,0.7201647518717829,0.3726202510786924,1,0,0,1383.6591465086035,104.29981922833804,0,24.190818022914826,1.0833333333333333
1292,34,4,plus,47.19388595115919,0.8812477873582168,3,1.3075145211350263,0.2711327070255668,0,1,30,369.1433361260069,48.069557485714384,0,57.07295907523599,34,4,plus,47.19388595115919,0.8812477873582168,3,1.3075145211350263,0.2711327070255668,0,1,30,369.1433361260069,48.069557485714384,0,57.07295907523599,0.3333333333333333
1293,50,42,plus,62.48600807885839,0.9170085453426144,1,14.332574167149936,0.5271806506222187,0,0,0,5294.858932329105,92.6858626257021,1,2.9979058367262352,50,42,plus,62.48600807885839,0.9170085453426144,1,14.332574167149936,0.5271806506222187,0,0,0,5294.858932329105,92.6858626257021,1,2.9979058367262352,3.5
1294,64,61,basic,46.57458811013541,0.5442826747352122,0,1.5574699893391122,0.6890285964634723,1,0,0,5640.777252671169,136.39971187503215,0,47.80580169543154,64,61,basic,46.57458811013541,0.5442826747352122,0,1.5574699893391122,0.6890285964634723,1,0,0,5640.777252671169,136.39971187503215,0,47.80580169543154,5.083333333333333
1295,72,8,basic,53.47311603220709,0.5728490198490404,1,3.191197196035325,0.785535200864181,0,0,0,867.0892714719847,44.99748091145183,0,49.63346099453061,72,8,basic,53.47311603220709,0.5728490198490404,1,3.191197196035325,0.785535200864181,0,0,0,867.0892714719847,44.99748091145183,0,49.63346099453061,0.6666666666666666
1296,19,67,basic,67.19707816231855,0.9292476354210868,2,1.1163195754607536,0.6339244750441213,1,0,0,8928.755284322291,55.1209198361306,0,27.945079287764223,19,67,basic,67.19707816231855,0.9292476354210868,2,1.1163195754607536,0.6339244750441213,1,0,0,8928.755284322291,55.1209198361306,0,27.945079287764223,5.583333333333333
1297,31,63,plus,61.860293150387605,0.4659695978924231,0,1.3833869862891963,0.5262959898284719,0,1,30,7768.311643386383,28.27449114177314,0,32.500818694275544,31,63,plus,61.860293150387605,0.4659695978924231,0,1.3833869862891963,0.5262959898284719,0,1,30,7768.311643386383,28.27449114177314,0,32.500818694275544,5.25
1298,70,9,basic,61.79025936221313,0.7644713792068661,3,2.7311148169723016,0.7772616495150755,1,0,0,1046.8513358155917,83.9264883097814,1,9.682457935008015,70,9,basic,61.79025936221313,0.7644713792068661,3,2.7311148169723016,0.7772616495150755,1,0,0,1046.8513358155917,83.9264883097814,1,9.682457935008015,0.75
1299,57,11,plus,32.7623059667483,0.1813380908623857,1,8.886065474003672,0.5174558997864371,0,0,0,801.6690790245166,133.11276374503194,1,6.788545702562761,57,11,plus,32.7623059667483,0.1813380908623857,1,8.886065474003672,0.5174558997864371,0,0,0,801.6690790245166,133.11276374503194,1,6.788545702562761,0.9166666666666666
1300,57,42,basic,57.87188863251983,0.0887550466522716,0,0.9957612080115577,0.9742268368983704,0,0,0,4867.933196941718,90.82496905038296,0,31.33103560168148,57,42,basic,57.87188863251983,0.0887550466522716,0,0.9957612080115577,0.9742268368983704,0,0,0,4867.933196941718,90.82496905038296,0,31.33103560168148,3.5
1301,68,13,basic,36.82251813545743,0.4181490495209746,2,0.8525287034415869,0.5267407042619688,0,1,30,936.0944794048166,65.82267839535658,0,38.047449844688224,68,13,basic,36.82251813545743,0.4181490495209746,2,0.8525287034415869,0.5267407042619688,0,1,30,936.0944794048166,65.82267839535658,0,38.047449844688224,1.0833333333333333
1302,56,36,premium,30.778775303329606,0.7453201181274666,1,0.0798777135512953,0.3172471445578816,0,1,30,2129.2281176726983,137.7561868860805,0,34.60647892580149,56,36,premium,30.778775303329606,0.7453201181274666,1,0.0798777135512953,0.3172471445578816,0,1,30,2129.2281176726983,137.7561868860805,0,34.60647892580149,3.0
1303,68,13,plus,48.92440480572547,0.2527235296444473,2,0.67734910749189,0.4463619902006411,0,1,10,1205.0652790583697,89.19502297820584,0,41.20692168166235,68,13,plus,48.92440480572547,0.2527235296444473,2,0.67734910749189,0.4463619902006411,0,1,10,1205.0652790583697,89.19502297820584,0,41.20692168166235,1.0833333333333333
1304,23,12,basic,36.43557220022616,0.3310458807205469,0,0.9131118843859956,0.4899900782891216,0,0,0,917.035224697652,146.58086901482324,0,21.272165440541816,23,12,basic,36.43557220022616,0.3310458807205469,0,0.9131118843859956,0.4899900782891216,0,0,0,917.035224697652,146.58086901482324,0,21.272165440541816,1.0
1305,23,37,premium,61.85926578259966,0.5747299287406137,4,0.1948182267777607,0.2834860877042754,0,1,10,4595.319068474666,117.5295022164808,0,22.862222692810786,23,37,premium,61.85926578259966,0.5747299287406137,4,0.1948182267777607,0.2834860877042754,0,1,10,4595.319068474666,117.5295022164808,0,22.862222692810786,3.083333333333333
1306,20,52,plus,62.21803189542986,0.7598861610563485,2,2.487648424227794,0.1587428252692271,1,0,0,6398.627180107723,138.4733350616635,0,36.16481936440772,20,52,plus,62.21803189542986,0.7598861610563485,2,2.487648424227794,0.1587428252692271,1,0,0,6398.627180107723,138.4733350616635,0,36.16481936440772,4.333333333333333
1307,24,71,premium,21.46060645352837,0.3781934568111765,4,0.4066495212184786,0.4313834141955857,0,0,0,2975.58947770226,104.28043842944392,0,59.322964597154,24,71,premium,21.46060645352837,0.3781934568111765,4,0.4066495212184786,0.4313834141955857,0,0,0,2975.58947770226,104.28043842944392,0,59.322964597154,5.916666666666667
1308,68,2,plus,37.575461906346646,0.8194373806816075,3,2.1466471106120557,0.8970328196377668,0,0,0,242.7019480677999,148.6167155620951,1,1.1974862073170114,68,2,plus,37.575461906346646,0.8194373806816075,3,2.146647110612056,0.8970328196377668,0,0,0,242.7019480677999,148.6167155620951,1,1.1974862073170114,0.1666666666666666
1309,25,56,plus,28.10319992123002,0.7426060277603341,1,0.6283925721081892,0.2555311724645274,0,1,20,3215.3218647605845,88.30596887874248,0,48.04120838337564,25,56,plus,28.10319992123002,0.7426060277603341,1,0.6283925721081892,0.2555311724645274,0,1,20,3215.3218647605845,88.30596887874248,0,48.04120838337564,4.666666666666667
1310,59,60,premium,43.06056085110664,0.475515321620176,2,8.233776990113656,0.3618186649072821,0,0,0,5182.034736492181,103.27820249419815,0,31.807264632329293,59,60,premium,43.06056085110664,0.475515321620176,2,8.233776990113656,0.3618186649072821,0,0,0,5182.034736492181,103.27820249419815,0,31.807264632329293,5.0
1311,69,23,basic,56.82763504803236,0.5886718913382726,0,1.1005982141359825,0.757723015204918,0,1,30,2619.873855409267,37.44753944212326,0,47.30354683440273,69,23,basic,56.82763504803236,0.5886718913382726,0,1.1005982141359825,0.757723015204918,0,1,30,2619.873855409267,37.44753944212326,0,47.30354683440273,1.9166666666666667
1312,32,40,plus,46.36567852732418,0.315382769997406,1,0.2926019186946139,0.082273292140488,0,1,20,3700.852216653573,141.7743282268066,0,65.61587867558518,32,40,plus,46.36567852732418,0.315382769997406,1,0.2926019186946139,0.082273292140488,0,1,20,3700.852216653573,141.7743282268066,0,65.61587867558518,3.333333333333333
1313,64,64,plus,41.15361138999297,0.241217561035011,2,5.426490908005569,0.8250705509981526,0,0,0,5204.787441060039,63.54809003293809,0,48.54270632768376,64,64,plus,41.15361138999297,0.241217561035011,2,5.426490908005569,0.8250705509981526,0,0,0,5204.787441060039,63.54809003293809,0,48.54270632768376,5.333333333333333
1314,46,23,basic,69.50264790219708,0.9363841539806228,2,1.5426760749113173,0.7202788184161599,0,0,0,3240.1403840258577,106.45599802942164,0,14.240099608671066,46,23,basic,69.50264790219708,0.9363841539806228,2,1.5426760749113173,0.7202788184161599,0,0,0,3240.1403840258577,106.45599802942164,0,14.240099608671066,1.9166666666666667
1315,50,29,basic,15.42714241105567,0.5559546589742526,2,5.146411219603634,0.5497641407563197,0,0,0,884.9995933219319,66.86830501352773,0,37.44222069955228,50,29,basic,15.42714241105567,0.5559546589742526,2,5.146411219603634,0.5497641407563197,0,0,0,884.9995933219319,66.86830501352773,0,37.44222069955228,2.4166666666666665
1316,69,51,basic,68.55307840277337,0.4513888785110316,0,1.1240348932656152,0.2094787943226969,0,1,20,7028.929035968904,135.0754194221832,1,5.950625034924923,69,51,basic,68.55307840277337,0.4513888785110316,0,1.1240348932656152,0.2094787943226969,0,1,20,7028.929035968904,135.0754194221832,1,5.950625034924923,4.25
1317,47,69,plus,41.83567560266771,0.4069272750257761,2,2.0796682048850506,0.0926785611667987,0,1,30,5753.112359834445,34.34659192000849,0,28.39853907092022,47,69,plus,41.83567560266771,0.4069272750257761,2,2.0796682048850506,0.0926785611667987,0,1,30,5753.112359834445,34.34659192000849,0,28.39853907092022,5.75
1318,56,31,plus,48.82836484830816,0.3680266140287566,0,1.7682934805874404,0.2317191086639043,0,1,10,3045.509121964732,137.19251403826573,0,31.93330856637114,56,31,plus,48.82836484830816,0.3680266140287566,0,1.7682934805874404,0.2317191086639043,0,1,10,3045.509121964732,137.19251403826573,0,31.93330856637114,2.583333333333333
1319,44,50,plus,42.08954993419837,0.3299398979776919,2,2.448700628839545,0.7614952393082074,0,1,20,4184.942275305882,101.34275222822544,0,20.60818209438233,44,50,plus,42.08954993419837,0.3299398979776919,2,2.448700628839545,0.7614952393082074,0,1,20,4184.942275305882,101.34275222822544,0,20.60818209438233,4.166666666666667
1320,53,20,basic,73.14332158308677,0.0597855368115473,1,1.5407441789943015,0.9334946190299817,1,1,10,2929.2086072472057,144.34554228488332,0,34.10027721814036,53,20,basic,73.14332158308677,0.0597855368115473,1,1.5407441789943015,0.9334946190299817,1,1,10,2929.2086072472057,144.34554228488332,0,34.10027721814036,1.6666666666666667
1321,46,55,plus,31.53532254792111,0.4013950279451231,0,2.0603155425136994,0.737888191841617,1,0,0,3508.7571214127597,85.46750828152872,0,42.200469312997015,46,55,plus,31.53532254792111,0.4013950279451231,0,2.0603155425136994,0.737888191841617,1,0,0,3508.75712141276,85.46750828152872,0,42.200469312997015,4.583333333333333
1322,55,2,premium,50.17604554582904,0.8022404854782572,2,3.4120049422289287,0.5276170217278547,0,0,0,173.94200645336696,84.12055695404172,0,54.013559301620944,55,2,premium,50.17604554582904,0.8022404854782572,2,3.4120049422289287,0.5276170217278547,0,0,0,173.94200645336696,84.12055695404172,0,54.013559301620944,0.1666666666666666
1323,74,25,basic,57.91157977789995,0.2614515421299344,1,1.6068039581832778,0.9506827373373292,0,0,0,2996.5586423571667,66.64060193321637,0,40.35395486813943,74,25,basic,57.91157977789995,0.2614515421299344,1,1.6068039581832778,0.9506827373373292,0,0,0,2996.5586423571667,66.64060193321637,0,40.35395486813943,2.083333333333333
1324,50,13,plus,25.834958481722488,0.8264939165375951,4,3.459884188435863,0.8285673393728552,0,1,30,642.8105403582374,62.77039535825552,0,30.82521685978861,50,13,plus,25.834958481722488,0.8264939165375951,4,3.459884188435863,0.8285673393728552,0,1,30,642.8105403582374,62.77039535825552,0,30.82521685978861,1.0833333333333333
1325,54,70,plus,36.2015274433077,0.6828370591210788,1,3.758459062103326,0.6558373208754616,0,0,0,5075.036227049586,36.033026076887175,0,23.36310097566377,54,70,plus,36.2015274433077,0.6828370591210788,1,3.758459062103326,0.6558373208754616,0,0,0,5075.036227049586,36.033026076887175,0,23.36310097566377,5.833333333333333
1326,44,67,plus,47.77732199752656,0.0785080641235727,1,4.146031836192752,0.0379046972163529,0,1,10,6471.265233059093,62.54839254590318,0,27.864779662499732,44,67,plus,47.77732199752656,0.0785080641235727,1,4.146031836192752,0.0379046972163529,0,1,10,6471.265233059093,62.54839254590318,0,27.86477966249973,5.583333333333333
1327,72,58,plus,36.70002447973438,0.0774916556935133,0,1.909942355046012,0.287733508121847,0,0,0,4329.716844365084,99.18517706584116,0,34.52305159234361,72,58,plus,36.70002447973438,0.0774916556935133,0,1.909942355046012,0.287733508121847,0,0,0,4329.716844365084,99.18517706584116,0,34.52305159234361,4.833333333333333
1328,50,64,premium,37.76612343171275,0.1178727664435416,1,0.0113918429785675,0.308210091365009,0,0,0,4857.430482400894,30.97378244784568,0,38.03987606598625,50,64,premium,37.76612343171275,0.1178727664435416,1,0.0113918429785675,0.308210091365009,0,0,0,4857.430482400894,30.97378244784568,0,38.03987606598625,5.333333333333333
1329,21,69,basic,44.75206005385344,0.7468666029981238,1,4.201314618119028,0.3472452627957221,0,0,0,6189.227974227906,44.17397711057592,0,25.75857662646333,21,69,basic,44.75206005385344,0.7468666029981238,1,4.201314618119028,0.3472452627957221,0,0,0,6189.227974227906,44.17397711057592,0,25.75857662646333,5.75
1330,39,59,premium,59.7437199746926,0.6359229165961039,1,7.193494715950386,0.3893856571022203,0,0,0,7053.209213238138,131.7929924983037,0,18.242851068554387,39,59,premium,59.7437199746926,0.6359229165961039,1,7.193494715950386,0.3893856571022203,0,0,0,7053.209213238138,131.7929924983037,0,18.242851068554387,4.916666666666667
1331,19,60,basic,44.85923334682784,0.2507077941937996,3,3.171989644389525,0.9393692721146228,1,1,20,5450.925937960288,31.86608400836685,1,23.782141400214773,19,60,basic,44.85923334682784,0.2507077941937996,3,3.171989644389525,0.9393692721146228,1,1,20,5450.925937960288,31.86608400836685,1,23.782141400214773,5.0
1332,27,62,basic,66.1763929170942,0.7732846356863408,0,2.230461887760367,0.7418724080993608,0,1,30,8253.736275674017,51.36756934565307,1,8.753249111067053,27,62,basic,66.1763929170942,0.7732846356863408,0,2.230461887760367,0.7418724080993608,0,1,30,8253.736275674017,51.36756934565307,1,8.753249111067053,5.166666666666667
1333,22,16,basic,35.03363326010968,0.6825099352040501,1,2.4601565342741862,0.6919349870571638,0,0,0,1175.556292963403,20.494276011233485,0,45.19732656045769,22,16,basic,35.03363326010968,0.6825099352040501,1,2.4601565342741862,0.6919349870571638,0,0,0,1175.556292963403,20.494276011233485,0,45.19732656045769,1.3333333333333333
1334,27,68,plus,31.22116609289821,0.4941699527685335,2,3.07172603688935,0.4265149588117349,1,1,20,4327.802199714624,113.44435097007906,0,48.342923935926834,27,68,plus,31.22116609289821,0.4941699527685335,2,3.07172603688935,0.4265149588117349,1,1,20,4327.802199714624,113.44435097007906,0,48.342923935926834,5.666666666666667
1335,50,15,plus,78.89518108581701,0.7676920351759666,1,19.556569817599065,0.3375496083014472,0,1,20,2389.754022848638,130.60940221265605,1,4.866146948797915,50,15,plus,78.89518108581701,0.7676920351759666,1,19.556569817599065,0.3375496083014472,0,1,20,2389.754022848638,130.60940221265605,1,4.866146948797915,1.25
1336,71,55,basic,40.13062808501733,0.2421657931119337,0,0.1921949009409267,0.1195781907752903,1,1,20,4394.020718553733,134.33963597477282,0,33.877327391075525,71,55,basic,40.13062808501733,0.2421657931119337,0,0.1921949009409267,0.1195781907752903,1,1,20,4394.020718553733,134.33963597477282,0,33.877327391075525,4.583333333333333
1337,55,35,basic,30.336319893917604,0.5679062014010452,1,0.0642314231661963,0.4534954735959158,0,0,0,2141.1063917901606,137.02587455702707,0,73.80430222058874,55,35,basic,30.336319893917604,0.5679062014010452,1,0.0642314231661963,0.4534954735959158,0,0,0,2141.1063917901606,137.02587455702707,0,73.80430222058874,2.9166666666666665
1338,30,55,premium,23.869190873422543,0.0800786211124543,0,9.986740103600235,0.205342375475672,0,0,0,2628.416631770444,72.4720018396091,0,40.92922083138967,30,55,premium,23.869190873422543,0.0800786211124543,0,9.986740103600235,0.205342375475672,0,0,0,2628.416631770444,72.4720018396091,0,40.92922083138967,4.583333333333333
1339,48,14,premium,66.12655180713409,0.5399421497857081,0,1.7419992666334918,0.3910104037430094,0,0,0,1842.0899985791884,92.73590952906152,1,3.682912065517344,48,14,premium,66.12655180713409,0.5399421497857081,0,1.7419992666334918,0.3910104037430094,0,0,0,1842.0899985791884,92.73590952906152,1,3.682912065517344,1.1666666666666667
1340,64,49,plus,44.88043228009912,0.6031601405964276,1,2.84298580746508,0.1563912605277535,0,0,0,4378.067283020044,108.10755705884996,0,44.97063090055108,64,49,plus,44.88043228009912,0.6031601405964276,1,2.84298580746508,0.1563912605277535,0,0,0,4378.067283020044,108.10755705884996,0,44.97063090055108,4.083333333333333
1341,53,7,plus,46.19435397400402,0.1971238848955417,1,4.200461218270274,0.3439959102135133,0,0,0,674.1057522985907,138.9033054341516,0,20.26374242812187,53,7,plus,46.19435397400402,0.1971238848955417,1,4.200461218270274,0.3439959102135133,0,0,0,674.1057522985907,138.9033054341516,0,20.26374242812187,0.5833333333333334
1342,62,30,plus,47.6119743262004,0.4639650379415695,1,4.06550624633727,0.0429793699239496,0,1,30,2888.5975376663628,123.53824732656956,0,38.32188424468141,62,30,plus,47.6119743262004,0.4639650379415695,1,4.06550624633727,0.0429793699239496,0,1,30,2888.5975376663628,123.53824732656956,0,38.32188424468141,2.5
1343,41,49,basic,65.19414327004672,0.5994465008713835,3,3.125512486848759,0.0060232009554921,0,0,0,6354.225481941418,83.58125813118554,0,20.283926669999676,41,49,basic,65.19414327004672,0.5994465008713835,3,3.125512486848759,0.0060232009554921,0,0,0,6354.225481941418,83.58125813118554,0,20.28392666999968,4.083333333333333
1344,69,16,premium,47.3070524903612,0.6996778904118867,0,1.9153607878305827,0.869909222881396,0,0,0,1529.6251952508874,86.26334765551675,0,33.91455521993826,69,16,premium,47.3070524903612,0.6996778904118867,0,1.9153607878305827,0.869909222881396,0,0,0,1529.6251952508874,86.26334765551675,0,33.91455521993826,1.3333333333333333
1345,73,51,basic,85.1608066824894,0.4887420503253163,3,2.57461918445404,0.6412641068917574,0,1,20,8767.56547014201,63.72024517474649,0,26.943783588175325,73,51,basic,85.1608066824894,0.4887420503253163,3,2.57461918445404,0.6412641068917574,0,1,20,8767.56547014201,63.72024517474649,0,26.943783588175325,4.25
1346,32,42,plus,52.00640861081344,0.5916617351254484,0,3.924069383936248,0.5876666541328815,1,0,0,4331.212435170078,21.51575296079592,0,30.739619620213745,32,42,plus,52.00640861081344,0.5916617351254484,0,3.924069383936248,0.5876666541328815,1,0,0,4331.212435170078,21.51575296079592,0,30.739619620213745,3.5
1347,46,17,basic,65.92677150437481,0.2008268414337682,1,5.707694673274581,0.5137940163279677,0,1,10,2309.959768874448,38.76865619239036,1,16.973576699649747,46,17,basic,65.92677150437481,0.2008268414337682,1,5.707694673274581,0.5137940163279677,0,1,10,2309.959768874448,38.76865619239036,1,16.973576699649747,1.4166666666666667
1348,25,63,plus,62.0785978685661,0.3842827035314533,1,0.408504186640574,0.7267291772963663,0,0,0,7778.177379048066,63.11340658402785,0,25.51473339038796,25,63,plus,62.0785978685661,0.3842827035314533,1,0.408504186640574,0.7267291772963663,0,0,0,7778.177379048066,63.11340658402785,0,25.51473339038796,5.25
1349,22,45,plus,49.45329019612944,0.0355812860211244,1,0.977018422235904,0.7361656050283192,1,1,30,4468.862106743301,98.76714780255725,1,5.603129348139717,22,45,plus,49.45329019612944,0.0355812860211244,1,0.977018422235904,0.7361656050283192,1,1,30,4468.862106743301,98.76714780255725,1,5.603129348139717,3.75
1350,46,7,plus,41.19543520969305,0.2390707223607892,1,1.5204747075364828,0.9352513679431236,0,1,30,487.6856202523801,112.82427958039254,0,40.6394236636522,46,7,plus,41.19543520969305,0.2390707223607892,1,1.5204747075364828,0.9352513679431236,0,1,30,487.6856202523801,112.82427958039254,0,40.6394236636522,0.5833333333333334
1351,64,27,basic,54.9794589284983,0.2729975389519116,3,3.2853396168463123,0.2444105000008525,0,1,10,3000.880428962758,135.8323080750521,0,30.723020921676547,64,27,basic,54.9794589284983,0.2729975389519116,3,3.2853396168463123,0.2444105000008525,0,1,10,3000.880428962758,135.8323080750521,0,30.723020921676547,2.25
1352,21,10,plus,57.6514809681091,0.6405720667679172,0,1.5109116406583607,0.785198809868333,0,0,0,1141.9894810706317,92.08721357874444,0,61.60214760948935,21,10,plus,57.6514809681091,0.6405720667679172,0,1.5109116406583607,0.785198809868333,0,0,0,1141.9894810706317,92.08721357874444,0,61.60214760948935,0.8333333333333334
1353,29,34,basic,41.41120927810209,0.8230483759318482,1,0.8189126337884669,0.9911577402258036,0,0,0,2728.7216382685806,71.23828136985739,0,37.86570637237988,29,34,basic,41.41120927810209,0.8230483759318482,1,0.8189126337884669,0.9911577402258036,0,0,0,2728.7216382685806,71.23828136985739,0,37.86570637237988,2.833333333333333
1354,62,36,basic,52.49508298925984,0.4902296472464348,2,0.1011139607718878,0.0290218595300377,0,0,0,3756.086350077589,109.88217398051822,1,5.272284487364397,62,36,basic,52.49508298925984,0.4902296472464348,2,0.1011139607718878,0.0290218595300377,0,0,0,3756.086350077589,109.88217398051822,1,5.272284487364397,3.0
1355,19,25,basic,68.54307467389394,0.1662490073533239,3,5.545140727360439,0.3739854257309839,0,1,20,3515.4633480703487,70.94199127230353,1,3.0223769252709625,19,25,basic,68.54307467389394,0.1662490073533239,3,5.545140727360439,0.3739854257309839,0,1,20,3515.4633480703487,70.94199127230353,1,3.0223769252709625,2.083333333333333
1356,44,6,plus,81.04921608604518,0.6823855858523884,1,1.6286715699871852,0.4360358676099389,0,0,0,1001.0871057176964,34.10217580020255,0,47.10820962272651,44,6,plus,81.04921608604518,0.6823855858523884,1,1.6286715699871852,0.4360358676099389,0,0,0,1001.0871057176964,34.10217580020255,0,47.10820962272651,0.5
1357,48,24,plus,62.81553980524132,0.0705982606100826,1,1.1979824409385944,0.8218323316682081,0,1,30,3020.7953216229857,20.534693758141323,1,7.1521971066360575,48,24,plus,62.81553980524132,0.0705982606100826,1,1.1979824409385944,0.8218323316682081,0,1,30,3020.7953216229857,20.534693758141323,1,7.1521971066360575,2.0
1358,68,18,plus,77.94139529570424,0.4229568935396379,1,2.2703461455578005,0.0137434153648553,0,1,20,2832.407026496086,112.09136488391052,0,32.374856193552645,68,18,plus,77.94139529570424,0.4229568935396379,1,2.2703461455578005,0.0137434153648553,0,1,20,2832.407026496086,112.09136488391052,0,32.374856193552645,1.5
1359,68,6,plus,40.55938683190316,0.2571083234951724,1,0.3934704825014186,0.5986195321350689,0,1,30,537.2052255346473,136.88225880060557,0,49.35843847175454,68,6,plus,40.55938683190316,0.2571083234951724,1,0.3934704825014186,0.5986195321350689,0,1,30,537.2052255346473,136.88225880060557,0,49.35843847175454,0.5
1360,53,29,plus,60.52823378088941,0.5719764496927442,0,1.519297652854633,0.8925788100152923,0,1,10,3586.820114565415,108.15021663508745,0,32.99576586582024,53,29,plus,60.52823378088941,0.5719764496927442,0,1.519297652854633,0.8925788100152923,0,1,10,3586.820114565415,108.15021663508745,0,32.99576586582024,2.4166666666666665
1361,53,25,plus,70.07779262871908,0.0889541669572281,2,4.180388838409032,0.1476270584525217,0,0,0,3489.3399838546143,23.582151246455133,0,58.91424813550445,53,25,plus,70.07779262871908,0.0889541669572281,2,4.180388838409032,0.1476270584525217,0,0,0,3489.3399838546143,23.582151246455133,0,58.91424813550445,2.083333333333333
1362,43,55,basic,36.55500000542006,0.4957767281420188,3,3.996753473900336,0.1155736168629797,0,1,10,4050.691280840573,48.52091183856756,0,21.848454668598603,43,55,basic,36.55500000542006,0.4957767281420188,3,3.996753473900336,0.1155736168629797,0,1,10,4050.691280840573,48.52091183856756,0,21.848454668598603,4.583333333333333
1363,60,46,basic,42.71614831932486,0.452742220234272,0,4.433865619116338,0.9997864387066696,0,1,10,3953.639177853212,143.02789528670394,1,17.00604357511222,60,46,basic,42.71614831932486,0.452742220234272,0,4.433865619116338,0.9997864387066696,0,1,10,3953.639177853212,143.02789528670394,1,17.00604357511222,3.8333333333333335
1364,44,24,plus,76.06857142752875,0.4950416953862021,0,1.8900500938055629,0.8259589346989895,0,0,0,3656.624053039955,112.26060605267048,0,23.13615925916233,44,24,plus,76.06857142752875,0.4950416953862021,0,1.8900500938055629,0.8259589346989895,0,0,0,3656.624053039955,112.26060605267048,0,23.13615925916233,2.0
1365,22,26,plus,35.3735171631959,0.5785738758056926,2,1.380938091486923,0.6974185154141039,1,1,20,1830.0996577450112,115.86979655936672,0,79.60446897396069,22,26,plus,35.3735171631959,0.5785738758056926,2,1.380938091486923,0.6974185154141039,1,1,20,1830.0996577450112,115.86979655936672,0,79.60446897396069,2.1666666666666665
1366,37,28,premium,29.88304951016434,0.4456350092707719,2,5.341399401671846,0.3989812325954522,0,0,0,1753.6510257129878,124.82215225857745,0,29.32569893829369,37,28,premium,29.88304951016434,0.4456350092707719,2,5.341399401671846,0.3989812325954522,0,0,0,1753.6510257129878,124.82215225857745,0,29.32569893829369,2.333333333333333
1367,28,3,premium,72.91972360459266,0.157861824500156,1,0.5709076978638721,0.8539629741688838,0,1,20,450.6700871134291,138.63621519781813,0,24.48554460946396,28,3,premium,72.91972360459266,0.157861824500156,1,0.5709076978638721,0.8539629741688838,0,1,20,450.6700871134291,138.63621519781813,0,24.48554460946396,0.25
1368,27,38,basic,67.95144837470659,0.5287193648089465,2,3.874455976733949,0.9227730055410108,0,1,30,5103.440203807004,77.09641308954505,0,36.37052714754167,27,38,basic,67.95144837470659,0.5287193648089465,2,3.874455976733949,0.9227730055410108,0,1,30,5103.440203807004,77.09641308954505,0,36.37052714754167,3.1666666666666665
1369,57,61,basic,56.481803659756544,0.3280855210142553,1,6.566357773801722,0.732408548065399,0,1,20,6745.530728600106,75.91842021571992,0,54.1822186827822,57,61,basic,56.481803659756544,0.3280855210142553,1,6.566357773801722,0.732408548065399,0,1,20,6745.530728600106,75.91842021571992,0,54.1822186827822,5.083333333333333
1370,55,51,plus,49.31433868031259,0.6004858661239357,1,1.0112568429318325,0.3980947797464917,0,0,0,5077.771334006862,23.002250510095525,1,8.857508982953862,55,51,plus,49.31433868031259,0.6004858661239357,1,1.0112568429318325,0.3980947797464917,0,0,0,5077.771334006862,23.002250510095525,1,8.857508982953862,4.25
